Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-11-07 00:00:00,455.91000000,468.28000000,454.80000000,458.80000000,288042.00480000,2020-11-07 03:59:59.999,133112214.58528950,121907,150063.70859000,69349368.46777350,0
2020-11-07 04:00:00,458.81000000,461.40000000,455.95000000,456.31000000,134279.05218000,2020-11-07 07:59:59.999,61520772.02558520,52467,70587.54842000,32343573.84623520,0
2020-11-07 08:00:00,456.31000000,464.27000000,452.41000000,462.67000000,187814.57211000,2020-11-07 11:59:59.999,86397548.94112420,81655,100264.18653000,46129019.57320050,0
2020-11-07 12:00:00,462.66000000,465.16000000,438.20000000,447.88000000,397331.68750000,2020-11-07 15:59:59.999,180044446.08840520,149174,202712.34368000,91901353.83676250,0
2020-11-07 16:00:00,447.88000000,454.29000000,424.14000000,431.05000000,439065.96451000,2020-11-07 19:59:59.999,192839169.71257200,180491,207761.98461000,91297917.51432430,0
2020-11-07 20:00:00,431.04000000,439.60000000,426.00000000,435.21000000,206883.31500000,2020-11-07 23:59:59.999,89957024.42914730,89164,99979.60009000,43486532.21008050,0
2020-11-08 00:00:00,435.20000000,443.30000000,431.99000000,438.00000000,129851.08815000,2020-11-08 03:59:59.999,56968953.03784370,51485,60781.60599000,26662005.53434020,0
2020-11-08 04:00:00,437.99000000,442.17000000,434.58000000,435.45000000,93457.38888000,2020-11-08 07:59:59.999,40927586.11427900,47143,43909.30570000,19232724.65669250,0
2020-11-08 08:00:00,435.43000000,446.42000000,435.43000000,445.24000000,120721.73671000,2020-11-08 11:59:59.999,53287563.88950670,47597,64095.79634000,28300959.80556280,0
2020-11-08 12:00:00,445.24000000,456.77000000,441.74000000,454.11000000,202993.95965000,2020-11-08 15:59:59.999,91129658.55354910,76476,108224.75103000,48591916.62551080,0
2020-11-08 16:00:00,454.11000000,460.10000000,447.64000000,452.11000000,191436.53236000,2020-11-08 19:59:59.999,87044931.14756500,79050,97003.26209000,44114909.98977770,0
2020-11-08 20:00:00,452.10000000,457.41000000,446.27000000,454.30000000,102447.76266000,2020-11-08 23:59:59.999,46320455.49229610,52590,50285.64404000,22741558.78893070,0
2020-11-09 00:00:00,454.29000000,457.86000000,450.79000000,451.64000000,111174.47596000,2020-11-09 03:59:59.999,50510055.04216750,47690,52356.30748000,23789020.46004270,0
2020-11-09 04:00:00,451.65000000,453.61000000,443.67000000,444.85000000,134045.35303000,2020-11-09 07:59:59.999,60306036.78962050,54114,62312.34970000,28042096.05828680,0
2020-11-09 08:00:00,444.80000000,459.10000000,440.50000000,458.25000000,190705.47245000,2020-11-09 11:59:59.999,85780432.67823560,79805,98727.08738000,44429724.23994040,0
2020-11-09 12:00:00,458.22000000,458.95000000,437.00000000,437.71000000,370181.30375000,2020-11-09 15:59:59.999,165421269.78275020,154293,164502.26047000,73545208.81563410,0
2020-11-09 16:00:00,437.71000000,447.50000000,433.09000000,446.50000000,179215.78605000,2020-11-09 19:59:59.999,79087258.65917910,74813,90540.51918000,39974660.25087060,0
2020-11-09 20:00:00,446.55000000,450.39000000,441.32000000,444.32000000,113890.85517000,2020-11-09 23:59:59.999,50823112.02929050,59232,54741.92690000,24442399.16465280,0
2020-11-10 00:00:00,444.32000000,450.00000000,438.70000000,449.29000000,134719.71361000,2020-11-10 03:59:59.999,59943483.78885800,61464,67375.12902000,29981876.88943110,0
2020-11-10 04:00:00,449.28000000,452.99000000,445.64000000,449.04000000,129639.29383000,2020-11-10 07:59:59.999,58244418.61766950,61461,64568.44327000,29015051.56056920,0
2020-11-10 08:00:00,449.04000000,455.00000000,444.55000000,447.48000000,188846.78878000,2020-11-10 11:59:59.999,85079831.19306700,82631,93286.22416000,42036432.17331790,0
2020-11-10 12:00:00,447.48000000,450.47000000,440.30000000,443.12000000,171522.47212000,2020-11-10 15:59:59.999,76344196.46249120,72294,84944.08666000,37818030.73181210,0
2020-11-10 16:00:00,443.08000000,449.24000000,441.86000000,448.08000000,124049.77195000,2020-11-10 19:59:59.999,55289597.14432040,51707,61666.47977000,27489305.10114840,0
2020-11-10 20:00:00,448.07000000,454.60000000,447.60000000,450.34000000,118094.37079000,2020-11-10 23:59:59.999,53288621.00148900,54671,65403.66583000,29515651.73341670,0
2020-11-11 00:00:00,450.34000000,466.41000000,449.28000000,463.12000000,322033.70183000,2020-11-11 03:59:59.999,148669422.34552350,131431,181457.56068000,83763249.33180140,0
2020-11-11 04:00:00,463.12000000,466.00000000,457.29000000,462.14000000,142203.62182000,2020-11-11 07:59:59.999,65557309.85501230,76307,76035.57872000,35055895.05540580,0
2020-11-11 08:00:00,462.15000000,464.20000000,455.31000000,460.00000000,175548.83905000,2020-11-11 11:59:59.999,80834346.11723100,84166,84357.17963000,38849765.77625470,0
2020-11-11 12:00:00,460.00000000,463.33000000,458.24000000,461.99000000,119376.68421000,2020-11-11 15:59:59.999,55031026.15617560,59035,58654.63980000,27043863.33494030,0
2020-11-11 16:00:00,462.00000000,476.25000000,461.99000000,468.46000000,302201.84109000,2020-11-11 19:59:59.999,142042855.74537760,130430,160002.33239000,75218982.27207170,0
2020-11-11 20:00:00,468.49000000,468.74000000,460.11000000,463.09000000,144418.15462000,2020-11-11 23:59:59.999,67093831.67103090,78991,65760.20759000,30556031.18567720,0
2020-11-12 00:00:00,463.09000000,464.17000000,451.20000000,457.87000000,176353.05226000,2020-11-12 03:59:59.999,80634527.20049500,73825,76189.40951000,34822243.00908440,0
2020-11-12 04:00:00,457.88000000,466.20000000,457.21000000,464.80000000,106245.55317000,2020-11-12 07:59:59.999,49086952.95027520,44370,55445.23268000,25622565.54439250,0
2020-11-12 08:00:00,464.80000000,470.00000000,455.60000000,459.95000000,253273.38191000,2020-11-12 11:59:59.999,117323213.87300590,98765,120411.82578000,55800350.54826430,0
2020-11-12 12:00:00,459.95000000,465.00000000,455.01000000,461.16000000,196111.10793000,2020-11-12 15:59:59.999,90254341.45790210,77944,95196.93235000,43830543.03836320,0
2020-11-12 16:00:00,461.16000000,461.36000000,452.18000000,456.98000000,149059.89026000,2020-11-12 19:59:59.999,68043573.18800890,65237,66774.88999000,30482569.40962730,0
2020-11-12 20:00:00,456.99000000,464.74000000,456.16000000,462.39000000,109733.64359000,2020-11-12 23:59:59.999,50628700.54716750,51699,57559.69095000,26557483.76901020,0
2020-11-13 00:00:00,462.48000000,467.18000000,461.29000000,463.95000000,150507.11700000,2020-11-13 03:59:59.999,69859739.57956840,56843,72455.58011000,33637432.24751220,0
2020-11-13 04:00:00,463.96000000,465.05000000,457.12000000,460.21000000,115902.93156000,2020-11-13 07:59:59.999,53438905.93707410,43994,57032.47710000,26295921.62989270,0
2020-11-13 08:00:00,460.21000000,468.85000000,458.02000000,464.26000000,208199.66038000,2020-11-13 11:59:59.999,96685418.01989070,92001,109958.28986000,51069775.08980880,0
2020-11-13 12:00:00,464.24000000,474.27000000,462.91000000,469.33000000,225815.28150000,2020-11-13 15:59:59.999,105972638.48777100,97949,126286.75418000,59263764.18314710,0
2020-11-13 16:00:00,469.32000000,474.94000000,464.68000000,473.56000000,157481.05230000,2020-11-13 19:59:59.999,74016046.75519470,69385,78941.51423000,37117776.87186440,0
2020-11-13 20:00:00,473.57000000,478.01000000,469.50000000,476.43000000,118759.05478000,2020-11-13 23:59:59.999,56260188.42663140,67191,64669.61250000,30647193.02947330,0
2020-11-14 00:00:00,476.42000000,477.47000000,469.30000000,471.17000000,104667.88357000,2020-11-14 03:59:59.999,49444834.86054430,55286,54135.35698000,25573303.89542360,0
2020-11-14 04:00:00,471.18000000,471.55000000,465.02000000,467.08000000,118595.42136000,2020-11-14 07:59:59.999,55481421.88210940,51809,56642.07337000,26504170.40913590,0
2020-11-14 08:00:00,467.06000000,467.89000000,453.65000000,458.74000000,211444.36070000,2020-11-14 11:59:59.999,97187018.39527380,91409,97521.13618000,44838345.33155540,0
2020-11-14 12:00:00,458.72000000,462.42000000,456.61000000,458.77000000,110309.56342000,2020-11-14 15:59:59.999,50737207.03623740,54760,48658.68398000,22380675.03059700,0
2020-11-14 16:00:00,458.77000000,461.68000000,452.00000000,459.75000000,137017.93887000,2020-11-14 19:59:59.999,62752761.53184980,63832,63576.83134000,29132058.69011340,0
2020-11-14 20:00:00,459.75000000,463.47000000,458.00000000,460.89000000,53217.61748000,2020-11-14 23:59:59.999,24539013.48768290,33676,26465.95744000,12206408.64798900,0
2020-11-15 00:00:00,460.90000000,462.89000000,456.51000000,458.13000000,73688.84530000,2020-11-15 03:59:59.999,33874613.99428470,40304,36112.07088000,16600496.77227860,0
2020-11-15 04:00:00,458.13000000,461.78000000,456.63000000,460.80000000,63380.37243000,2020-11-15 07:59:59.999,29146409.85065640,30544,35229.65356000,16198946.31878590,0
